Time(s)  1ch(mV)  2ch(mV)  3ch(mV)
7.557000   -1.04   -1.13   -0.04
7.558000   -1.03   -1.11   -0.05
7.559000   -1.02   -1.09   -0.04
7.560000   -1.00   -1.08   -0.05
7.561000   -0.99   -1.08   -0.06
7.562000   -0.96   -1.07   -0.07
7.563000   -0.95   -1.06   -0.07
7.564000   -0.96   -1.06   -0.06
7.565000   -0.96   -1.08   -0.07
7.566000   -0.99   -1.09   -0.06
7.567000   -1.00   -1.09   -0.05
7.568000   -1.00   -1.10   -0.05
7.569000   -1.03   -1.13   -0.05
7.570000   -1.06   -1.17   -0.06
7.571000   -1.04   -1.15   -0.06
7.572000   -1.00   -1.10   -0.07
7.573000   -0.96   -1.06   -0.06
7.574000   -0.93   -1.04   -0.06
7.575000   -0.93   -1.04   -0.07
7.576000   -0.92   -1.04   -0.07
7.577000   -0.95   -1.06   -0.07
7.578000   -0.95   -1.07   -0.09
7.579000   -0.92   -1.06   -0.09
7.580000   -0.89   -1.03   -0.09
7.581000   -0.87   -1.00   -0.09
7.582000   -0.83   -0.96   -0.08
7.583000   -0.79   -0.91   -0.08
7.584000   -0.78   -0.88   -0.07
7.585000   -0.76   -0.87   -0.07
7.586000   -0.74   -0.84   -0.06
7.587000   -0.70   -0.80   -0.06
7.588000   -0.66   -0.75   -0.05
7.589000   -0.64   -0.72   -0.04
7.590000   -0.64   -0.72   -0.04
7.591000   -0.65   -0.73   -0.04
7.592000   -0.66   -0.74   -0.05
7.593000   -0.66   -0.74   -0.04
7.594000   -0.64   -0.72   -0.05
7.595000   -0.59   -0.68   -0.06
7.596000   -0.53   -0.62   -0.06
7.597000   -0.47   -0.57   -0.07
7.598000   -0.43   -0.54   -0.08
7.599000   -0.41   -0.52   -0.08
7.600000   -0.40   -0.52   -0.08
7.601000   -0.40   -0.52   -0.09
7.602000   -0.41   -0.53   -0.09
7.603000   -0.43   -0.56   -0.09
7.604000   -0.46   -0.58   -0.08
7.605000   -0.48   -0.60   -0.08
7.606000   -0.48   -0.61   -0.08
7.607000   -0.46   -0.58   -0.08
7.608000   -0.43   -0.55   -0.08
7.609000   -0.43   -0.54   -0.07
7.610000   -0.45   -0.56   -0.06
7.611000   -0.49   -0.58   -0.05
7.612000   -0.49   -0.57   -0.05
7.613000   -0.46   -0.55   -0.05
7.614000   -0.41   -0.49   -0.04
7.615000   -0.35   -0.44   -0.05
7.616000   -0.36   -0.44   -0.05
7.617000   -0.37   -0.46   -0.05
7.618000   -0.40   -0.48   -0.05
7.619000   -0.42   -0.51   -0.05
7.620000   -0.45   -0.54   -0.05
7.621000   -0.45   -0.55   -0.05
7.622000   -0.39   -0.49   -0.06
7.623000   -0.30   -0.39   -0.07
7.624000   -0.25   -0.35   -0.07
7.625000   -0.26   -0.37   -0.08
7.626000   -0.29   -0.40   -0.08
7.627000   -0.34   -0.46   -0.07
7.628000   -0.42   -0.53   -0.07
7.629000   -0.52   -0.63   -0.07
7.630000   -0.61   -0.73   -0.07
7.631000   -0.69   -0.79   -0.06
7.632000   -0.70   -0.80   -0.06
7.633000   -0.68   -0.77   -0.05
7.634000   -0.67   -0.74   -0.04
7.635000   -0.64   -0.72   -0.04
7.636000   -0.63   -0.70   -0.03
7.637000   -0.64   -0.71   -0.03
7.638000   -0.66   -0.73   -0.02
7.639000   -0.70   -0.76   -0.01
7.640000   -0.73   -0.77   -0.00
7.641000   -0.74   -0.78   -0.00
7.642000   -0.72   -0.77    0.00
7.643000   -0.74   -0.79    0.00
7.644000   -0.77   -0.81    0.00
7.645000   -0.76   -0.80    0.01
7.646000   -0.72   -0.75    0.01
7.647000   -0.70   -0.73    0.02
7.648000   -0.71   -0.73    0.03
7.649000   -0.73   -0.74    0.04
7.650000   -0.71   -0.72    0.04
7.651000   -0.68   -0.69    0.04
7.652000   -0.68   -0.68    0.04
7.653000   -0.69   -0.70    0.04
7.654000   -0.74   -0.74    0.04
7.655000   -0.77   -0.78    0.04
7.656000   -0.80   -0.80    0.04
7.657000   -0.80   -0.81    0.04
7.658000   -0.81   -0.82    0.03
7.659000   -0.85   -0.86    0.03
7.660000   -0.90   -0.92    0.03
7.661000   -0.96   -0.96    0.04
7.662000   -0.94   -0.95    0.04
7.663000   -0.90   -0.90    0.05
7.664000   -0.88   -0.87    0.05
7.665000   -0.84   -0.81    0.06
7.666000   -0.79   -0.76    0.06
7.667000   -0.77   -0.75    0.06
7.668000   -0.84   -0.82    0.06
7.669000   -0.91   -0.89    0.06
7.670000   -0.93   -0.90    0.07
7.671000   -0.85   -0.82    0.08
7.672000   -0.78   -0.74    0.07
7.673000   -0.71   -0.67    0.07
7.674000   -0.64   -0.61    0.06
7.675000   -0.63   -0.61    0.06
7.676000   -0.67   -0.66    0.05
7.677000   -0.76   -0.76    0.04
7.678000   -0.92   -0.93    0.04
7.679000   -1.03   -1.04    0.04
7.680000   -1.06   -1.06    0.04
7.681000   -1.03   -1.02    0.05
7.682000   -0.93   -0.90    0.07
7.683000   -0.79   -0.77    0.06
7.684000   -0.68   -0.66    0.06
7.685000   -0.59   -0.56    0.06
7.686000   -0.49   -0.46    0.06
7.687000   -0.43   -0.41    0.06
7.688000   -0.46   -0.44    0.05
7.689000   -0.52   -0.51    0.05
7.690000   -0.62   -0.63    0.03
7.691000   -0.73   -0.75    0.03
7.692000   -0.84   -0.87    0.02
7.693000   -0.91   -0.93    0.03
7.694000   -0.93   -0.94    0.04
7.695000   -0.89   -0.88    0.06
7.696000   -0.84   -0.81    0.07
7.697000   -0.84   -0.80    0.08
7.698000   -0.87   -0.83    0.08
7.699000   -0.89   -0.85    0.08
7.700000   -0.87   -0.84    0.07
7.701000   -0.83   -0.80    0.06
7.702000   -0.76   -0.75    0.06
7.703000   -0.73   -0.72    0.05
7.704000   -0.72   -0.70    0.06
7.705000   -0.68   -0.65    0.06
7.706000   -0.66   -0.63    0.06
7.707000   -0.70   -0.67    0.06
7.708000   -0.79   -0.76    0.06
7.709000   -0.89   -0.86    0.07
7.710000   -0.98   -0.95    0.08
7.711000   -1.03   -0.99    0.08
7.712000   -1.04   -0.99    0.08
7.713000   -1.02   -0.97    0.09
7.714000   -0.99   -0.95    0.08
7.715000   -0.97   -0.94    0.07
7.716000   -0.96   -0.93    0.07
7.717000   -0.96   -0.94    0.07
7.718000   -0.99   -0.98    0.06
7.719000   -1.06   -1.07    0.04
7.720000   -1.14   -1.16    0.03
7.721000   -1.20   -1.23    0.02
7.722000   -1.25   -1.28    0.03
7.723000   -1.30   -1.34    0.03
7.724000   -1.32   -1.35    0.03
7.725000   -1.33   -1.36    0.02
7.726000   -1.31   -1.35    0.01
7.727000   -1.26   -1.31    0.01
7.728000   -1.20   -1.25    0.00
7.729000   -1.16   -1.21    0.00
7.730000   -1.14   -1.18    0.01
7.731000   -1.07   -1.10    0.01
7.732000   -1.01   -1.04    0.01
7.733000   -0.96   -0.97    0.02
7.734000   -0.92   -0.93    0.03
7.735000   -0.91   -0.92    0.03
7.736000   -0.92   -0.92    0.04
7.737000   -0.92   -0.92    0.04
7.738000   -0.97   -0.97    0.04
7.739000   -1.02   -1.02    0.05
7.740000   -1.09   -1.10    0.04
7.741000   -1.18   -1.20    0.04
7.742000   -1.24   -1.26    0.03
7.743000   -1.24   -1.27    0.02
7.744000   -1.27   -1.30    0.02
7.745000   -1.26   -1.28    0.03
7.746000   -1.21   -1.23    0.03
7.747000   -1.20   -1.21    0.03
7.748000   -1.17   -1.19    0.03
7.749000   -1.15   -1.17    0.03
7.750000   -1.16   -1.18    0.02
7.751000   -1.17   -1.21    0.01
7.752000   -1.20   -1.23    0.01
7.753000   -1.17   -1.22    0.00
7.754000   -1.12   -1.17   -0.00
7.755000   -1.08   -1.13   -0.01
7.756000   -1.09   -1.15   -0.01
7.757000   -1.13   -1.18   -0.01
7.758000   -1.15   -1.20   -0.00
7.759000   -1.14   -1.18    0.01
7.760000   -1.11   -1.12    0.02
7.761000   -1.06   -1.06    0.04
7.762000   -1.03   -1.03    0.04
7.763000   -1.02   -1.02    0.04
7.764000   -0.97   -0.99    0.03
7.765000   -0.90   -0.92    0.02
7.766000   -0.79   -0.83    0.00
7.767000   -0.64   -0.68    0.00
7.768000   -0.47   -0.49    0.01
7.769000   -0.34   -0.36    0.01
7.770000   -0.26   -0.28    0.02
7.771000   -0.21   -0.21    0.03
7.772000   -0.18   -0.17    0.03
7.773000   -0.15   -0.14    0.03
7.774000   -0.15   -0.15    0.03
7.775000   -0.17   -0.17    0.03
7.776000   -0.19   -0.19    0.04
7.777000   -0.22   -0.20    0.04
7.778000   -0.20   -0.18    0.04
7.779000   -0.18   -0.16    0.04
7.780000   -0.14   -0.13    0.04
7.781000   -0.10   -0.08    0.04
7.782000   -0.03   -0.00    0.05
7.783000    0.03    0.07    0.05
7.784000    0.08    0.11    0.05
7.785000    0.09    0.11    0.05
7.786000    0.10    0.12    0.04
7.787000    0.13    0.16    0.04
7.788000    0.19    0.21    0.05
7.789000    0.22    0.25    0.05
7.790000    0.21    0.23    0.05
7.791000    0.17    0.17    0.03
7.792000    0.12    0.13    0.03
7.793000    0.07    0.06    0.02
7.794000    0.04    0.02    0.02
7.795000    0.02    0.01    0.02
7.796000   -0.01   -0.03    0.01
7.797000   -0.03   -0.06    0.01
7.798000   -0.01   -0.04    0.00
7.799000    0.03    0.01    0.01
7.800000    0.06    0.04    0.01
7.801000    0.08    0.07    0.02
7.802000    0.13    0.12    0.02
7.803000    0.19    0.16    0.01
7.804000    0.23    0.21    0.01
7.805000    0.23    0.20    0.00
7.806000    0.18    0.15   -0.00
7.807000    0.12    0.08   -0.01
7.808000    0.08    0.03   -0.01
7.809000    0.02   -0.03   -0.01
7.810000   -0.05   -0.08    0.00
7.811000   -0.07   -0.10    0.01
7.812000   -0.07   -0.08    0.02
7.813000   -0.05   -0.05    0.02
7.814000   -0.04   -0.03    0.03
7.815000   -0.03   -0.01    0.05
7.816000   -0.01    0.01    0.05
7.817000   -0.04   -0.01    0.05
7.818000   -0.09   -0.07    0.05
7.819000   -0.11   -0.11    0.03
7.820000   -0.17   -0.19    0.01
7.821000   -0.27   -0.30   -0.00
7.822000   -0.31   -0.35   -0.01
7.823000   -0.29   -0.34   -0.01
7.824000   -0.24   -0.28   -0.01
7.825000   -0.14   -0.18   -0.01
7.826000   -0.03   -0.05    0.00
7.827000    0.07    0.06    0.01
7.828000    0.11    0.12    0.02
7.829000    0.14    0.15    0.03
7.830000    0.16    0.18    0.04
7.831000    0.19    0.22    0.05
7.832000    0.22    0.26    0.05
7.833000    0.28    0.32    0.05
7.834000    0.34    0.37    0.05
7.835000    0.38    0.42    0.06
7.836000    0.41    0.44    0.06
7.837000    0.40    0.43    0.05
7.838000    0.38    0.39    0.04
7.839000    0.34    0.34    0.02
7.840000    0.31    0.29    0.01
7.841000    0.30    0.26   -0.01
7.842000    0.34    0.29   -0.01
7.843000    0.38    0.34   -0.01
7.844000    0.42    0.39   -0.01
7.845000    0.46    0.43   -0.01
7.846000    0.52    0.49   -0.00
7.847000    0.56    0.55    0.01
7.848000    0.58    0.58    0.02
7.849000    0.59    0.60    0.03
7.850000    0.58    0.59    0.04
7.851000    0.55    0.57    0.05
7.852000    0.51    0.54    0.05
7.853000    0.51    0.53    0.04
7.854000    0.49    0.50    0.03
7.855000    0.47    0.47    0.03
7.856000    0.43    0.42    0.02
7.857000    0.39    0.37    0.01
7.858000    0.37    0.34   -0.00
7.859000    0.39    0.35   -0.01
7.860000    0.43    0.39   -0.02
7.861000    0.44    0.41   -0.01
7.862000    0.45    0.42    0.00
7.863000    0.42    0.40   -0.00
7.864000    0.38    0.36   -0.00
7.865000    0.37    0.33   -0.01
7.866000    0.35    0.31   -0.01
7.867000    0.37    0.33   -0.01
7.868000    0.38    0.34   -0.00
7.869000    0.36    0.34    0.01
7.870000    0.32    0.32    0.03
7.871000    0.28    0.29    0.04
7.872000    0.25    0.26    0.04
7.873000    0.25    0.28    0.05
7.874000    0.25    0.28    0.06
7.875000    0.23    0.25    0.05
7.876000    0.19    0.22    0.06
7.877000    0.17    0.20    0.07
7.878000    0.15    0.18    0.07
7.879000    0.13    0.16    0.06
7.880000    0.11    0.14    0.06
7.881000    0.09    0.12    0.06
7.882000    0.08    0.11    0.07
7.883000    0.05    0.09    0.08
7.884000    0.05    0.09    0.07
7.885000    0.05    0.08    0.06
7.886000    0.05    0.06    0.05
7.887000    0.04    0.05    0.04
7.888000    0.05    0.05    0.03
7.889000    0.05    0.05    0.03
7.890000    0.05    0.04    0.03
7.891000    0.01   -0.00    0.02
7.892000   -0.03   -0.04    0.03
7.893000   -0.04   -0.04    0.03
7.894000   -0.04   -0.03    0.04
7.895000   -0.04   -0.04    0.03
7.896000   -0.06   -0.06    0.02
7.897000   -0.07   -0.08    0.01
7.898000   -0.08   -0.09    0.01
7.899000   -0.07   -0.08    0.02
7.900000   -0.06   -0.07    0.02
7.901000   -0.04   -0.04    0.02
7.902000   -0.00   -0.00    0.03
7.903000    0.03    0.03    0.03
7.904000    0.04    0.06    0.04
7.905000    0.05    0.09    0.05
7.906000    0.06    0.09    0.06
7.907000    0.06    0.11    0.07
7.908000    0.05    0.10    0.07
7.909000    0.02    0.06    0.07
7.910000   -0.01    0.02    0.07
7.911000   -0.02    0.01    0.06
7.912000   -0.03    0.00    0.06
7.913000   -0.03    0.00    0.07
7.914000   -0.03    0.00    0.07
7.915000   -0.04   -0.01    0.06
7.916000   -0.06   -0.03    0.07
7.917000   -0.08   -0.06    0.06
7.918000   -0.12   -0.11    0.05
7.919000   -0.16   -0.15    0.05
7.920000   -0.19   -0.18    0.04
7.921000   -0.19   -0.19    0.03
7.922000   -0.18   -0.20    0.02
7.923000   -0.20   -0.22    0.01
7.924000   -0.20   -0.24    0.00
7.925000   -0.20   -0.24    0.00
7.926000   -0.19   -0.22    0.01
7.927000   -0.18   -0.20    0.01
7.928000   -0.18   -0.20    0.02
7.929000   -0.18   -0.20    0.02
7.930000   -0.19   -0.20    0.02
7.931000   -0.19   -0.20    0.02
7.932000   -0.21   -0.21    0.03
7.933000   -0.24   -0.24    0.04
7.934000   -0.27   -0.27    0.03
7.935000   -0.31   -0.32    0.03
7.936000   -0.34   -0.34    0.03
7.937000   -0.35   -0.34    0.04
7.938000   -0.34   -0.32    0.05
7.939000   -0.33   -0.31    0.05
7.940000   -0.35   -0.33    0.05
7.941000   -0.37   -0.35    0.05
7.942000   -0.39   -0.38    0.05
7.943000   -0.39   -0.37    0.05
7.944000   -0.39   -0.37    0.06
7.945000   -0.40   -0.37    0.06
7.946000   -0.40   -0.37    0.07
7.947000   -0.39   -0.36    0.06
7.948000   -0.37   -0.34    0.07
7.949000   -0.34   -0.32    0.06
7.950000   -0.32   -0.29    0.05
7.951000   -0.33   -0.32    0.06
7.952000   -0.38   -0.37    0.04
7.953000   -0.42   -0.42    0.04
7.954000   -0.44   -0.45    0.03
7.955000   -0.46   -0.47    0.03
7.956000   -0.48   -0.50    0.03
7.957000   -0.52   -0.54    0.02
7.958000   -0.57   -0.59    0.01
7.959000   -0.61   -0.64    0.00
7.960000   -0.64   -0.69   -0.01
7.961000   -0.69   -0.74   -0.01
7.962000   -0.74   -0.80    0.00
7.963000   -0.79   -0.84    0.00
7.964000   -0.80   -0.84    0.00
7.965000   -0.79   -0.84    0.00
7.966000   -0.80   -0.84    0.00
7.967000   -0.80   -0.84    0.00
7.968000   -0.81   -0.84    0.01
7.969000   -0.84   -0.87    0.01
7.970000   -0.87   -0.90    0.01
7.971000   -0.90   -0.93    0.01
7.972000   -0.92   -0.96    0.00
7.973000   -0.94   -0.97    0.00
7.974000   -0.96   -1.00    0.01
7.975000   -1.00   -1.03    0.02
7.976000   -1.03   -1.05    0.02
7.977000   -1.05   -1.07    0.01
7.978000   -1.04   -1.07    0.01
7.979000   -1.03   -1.06    0.01
7.980000   -1.01   -1.04    0.01
7.981000   -0.99   -1.04    0.00
7.982000   -0.98   -1.03   -0.00
7.983000   -0.99   -1.05   -0.01
7.984000   -1.00   -1.07   -0.02
7.985000   -1.01   -1.08   -0.02
7.986000   -1.03   -1.09   -0.02
7.987000   -1.05   -1.11   -0.01
7.988000   -1.05   -1.11   -0.01
7.989000   -1.06   -1.12   -0.01
7.990000   -1.07   -1.14   -0.01
7.991000   -1.07   -1.13   -0.01
7.992000   -1.09   -1.14   -0.00
7.993000   -1.10   -1.16    0.00
7.994000   -1.13   -1.17    0.01
7.995000   -1.17   -1.21    0.01
7.996000   -1.23   -1.26    0.03
7.997000   -1.28   -1.30    0.03
7.998000   -1.33   -1.35    0.03
7.999000   -1.35   -1.37    0.03
8.000000   -1.34   -1.36    0.03
8.001000   -1.32   -1.34    0.03
8.002000   -1.27   -1.28    0.04
8.003000   -1.22   -1.23    0.04
8.004000   -1.17   -1.18    0.03
8.005000   -1.13   -1.13    0.04
8.006000   -1.09   -1.11    0.03
8.007000   -1.08   -1.10    0.02
8.008000   -1.08   -1.11    0.02
8.009000   -1.10   -1.12    0.02
8.010000   -1.11   -1.13    0.03
8.011000   -1.12   -1.14    0.02
8.012000   -1.15   -1.16    0.02
8.013000   -1.17   -1.19    0.02
8.014000   -1.19   -1.22    0.02
8.015000   -1.22   -1.25    0.02
8.016000   -1.24   -1.27    0.02
8.017000   -1.25   -1.29    0.02
8.018000   -1.27   -1.30    0.02
8.019000   -1.28   -1.30    0.02
8.020000   -1.25   -1.27    0.02
8.021000   -1.22   -1.25    0.02
8.022000   -1.20   -1.23    0.01
8.023000   -1.20   -1.24    0.01
8.024000   -1.18   -1.22    0.01
8.025000   -1.17   -1.20    0.01
8.026000   -1.14   -1.17    0.02
8.027000   -1.12   -1.14    0.02
8.028000   -1.10   -1.13    0.02
8.029000   -1.10   -1.14    0.02
8.030000   -1.13   -1.16    0.02
8.031000   -1.14   -1.18    0.01
8.032000   -1.17   -1.21    0.01
8.033000   -1.17   -1.21    0.01
8.034000   -1.13   -1.17    0.01
8.035000   -1.09   -1.13    0.01
8.036000   -1.06   -1.10    0.01
8.037000   -1.06   -1.09    0.02
8.038000   -1.09   -1.11    0.03
8.039000   -1.10   -1.11    0.03
8.040000   -1.09   -1.10    0.03
8.041000   -1.10   -1.11    0.04
8.042000   -1.08   -1.08    0.05
8.043000   -1.06   -1.05    0.05
8.044000   -1.03   -1.03    0.04
8.045000   -1.00   -1.01    0.04
8.046000   -0.96   -0.98    0.03
8.047000   -0.93   -0.95    0.02
8.048000   -0.90   -0.91    0.03
8.049000   -0.88   -0.89    0.03
8.050000   -0.89   -0.89    0.04
8.051000   -0.90   -0.89    0.05
8.052000   -0.91   -0.90    0.04
8.053000   -0.89   -0.88    0.05
8.054000   -0.86   -0.85    0.05
8.055000   -0.84   -0.83    0.05
8.056000   -0.84   -0.83    0.04
8.057000   -0.82   -0.83    0.02
8.058000   -0.78   -0.80    0.01
8.059000   -0.74   -0.77    0.00
8.060000   -0.68   -0.72   -0.01
8.061000   -0.64   -0.68   -0.01
8.062000   -0.59   -0.64   -0.01
8.063000   -0.57   -0.62   -0.01
8.064000   -0.58   -0.63   -0.01
8.065000   -0.60   -0.64    0.00
8.066000   -0.64   -0.65    0.03
8.067000   -0.63   -0.62    0.05
8.068000   -0.61   -0.58    0.08
8.069000   -0.59   -0.54    0.09
8.070000   -0.54   -0.49    0.09
8.071000   -0.50   -0.45    0.09
8.072000   -0.44   -0.39    0.08
8.073000   -0.40   -0.35    0.08
8.074000   -0.38   -0.33    0.08
8.075000   -0.39   -0.34    0.08
8.076000   -0.44   -0.39    0.09
8.077000   -0.51   -0.45    0.10
8.078000   -0.53   -0.47    0.09
8.079000   -0.51   -0.45    0.10
8.080000   -0.52   -0.46    0.10
8.081000   -0.53   -0.47    0.10
8.082000   -0.51   -0.47    0.09
8.083000   -0.47   -0.43    0.07
8.084000   -0.39   -0.36    0.06
8.085000   -0.31   -0.30    0.06
8.086000   -0.26   -0.24    0.05
8.087000   -0.23   -0.23    0.03
8.088000   -0.25   -0.25    0.04
8.089000   -0.26   -0.26    0.03
8.090000   -0.25   -0.25    0.03
8.091000   -0.25   -0.24    0.04
8.092000   -0.27   -0.25    0.04
8.093000   -0.28   -0.27    0.04
8.094000   -0.32   -0.31    0.04
8.095000   -0.38   -0.39    0.03
8.096000   -0.44   -0.44    0.03
8.097000   -0.47   -0.47    0.04
8.098000   -0.47   -0.47    0.03
8.099000   -0.44   -0.45    0.02
8.100000   -0.40   -0.41    0.02
8.101000   -0.34   -0.35    0.03
8.102000   -0.29   -0.30    0.02
8.103000   -0.28   -0.30    0.02
8.104000   -0.34   -0.36    0.02
8.105000   -0.37   -0.40    0.01
8.106000   -0.38   -0.41    0.01
8.107000   -0.41   -0.44    0.01
8.108000   -0.44   -0.48    0.00
8.109000   -0.48   -0.53    0.01
8.110000   -0.51   -0.56   -0.00
8.111000   -0.54   -0.59   -0.01
8.112000   -0.53   -0.58   -0.01
8.113000   -0.49   -0.54   -0.01
8.114000   -0.46   -0.51   -0.00
8.115000   -0.42   -0.45    0.00
8.116000   -0.36   -0.38    0.01
8.117000   -0.34   -0.37    0.01
8.118000   -0.36   -0.39    0.00
8.119000   -0.35   -0.38   -0.00
8.120000   -0.34   -0.38   -0.01
8.121000   -0.36   -0.41   -0.01
8.122000   -0.39   -0.46   -0.03
8.123000   -0.42   -0.50   -0.03
8.124000   -0.45   -0.53   -0.04
8.125000   -0.48   -0.56   -0.04
8.126000   -0.48   -0.55   -0.04
8.127000   -0.46   -0.53   -0.04
8.128000   -0.42   -0.48   -0.03
8.129000   -0.36   -0.42   -0.02
8.130000   -0.35   -0.41   -0.02
8.131000   -0.37   -0.43   -0.03
8.132000   -0.38   -0.45   -0.04
8.133000   -0.38   -0.47   -0.05
8.134000   -0.42   -0.51   -0.05
8.135000   -0.45   -0.54   -0.05
8.136000   -0.46   -0.55   -0.05
8.137000   -0.51   -0.60   -0.05
8.138000   -0.57   -0.66   -0.04
8.139000   -0.58   -0.67   -0.04
8.140000   -0.56   -0.64   -0.04
8.141000   -0.52   -0.59   -0.04
8.142000   -0.45   -0.53   -0.03
8.143000   -0.43   -0.52   -0.04
8.144000   -0.46   -0.53   -0.03
8.145000   -0.45   -0.52   -0.02
8.146000   -0.45   -0.50   -0.01
8.147000   -0.49   -0.54   -0.01
8.148000   -0.51   -0.57   -0.02
8.149000   -0.53   -0.60   -0.02
8.150000   -0.49   -0.55   -0.03
8.151000   -0.37   -0.44   -0.03
8.152000   -0.24   -0.30   -0.04
8.153000   -0.12   -0.18   -0.04
8.154000   -0.10   -0.17   -0.04
8.155000   -0.13   -0.21   -0.05
8.156000   -0.17   -0.26   -0.05
8.157000   -0.22   -0.31   -0.05
8.158000   -0.26   -0.35   -0.06
